Date,Open,High,Low,Close,Volume,OpenInt
20030709,21.22682,21.51093,20.58976,21.33453,2179894,0
20030710,20.63889,20.63889,20.34489,20.63889,1641937,0
20030711,20.72705,21.32491,20.59969,21.26593,2124690,0
20030714,21.51093,21.95195,21.51093,21.70707,3072240,0
20030715,21.85407,22.14799,21.56988,21.78539,3493668,0
20030716,21.83443,21.91284,21.03069,21.50129,2681526,0
20030717,21.26593,21.37374,20.36443,20.67800,3352648,0
20030718,20.77598,20.99158,20.47213,20.81509,1334999,0
20030721,20.58003,20.58976,20.02138,20.09980,2045405,0
20030722,20.38399,21.06990,20.38399,21.05054,1739488,0
20030723,21.09938,21.24649,20.53110,21.21701,1345406,0
20030724,21.27587,21.82460,21.07982,21.18761,1970916,0
20030725,21.21701,21.34435,20.87415,21.29552,1172652,0
20030728,21.21701,21.70707,21.08975,21.53067,1193978,0
20030729,21.55014,21.64820,21.22682,21.50129,1736630,0
20030730,21.50129,21.54050,21.03069,21.11903,1349998,0
20030731,21.26593,21.64820,21.06990,21.29552,1390099,0
20030801,21.29552,21.38356,20.89351,21.11903,1165407,0
20030804,21.08975,21.37374,20.69756,21.12886,1067548,0
20030805,21.03069,21.26593,20.38399,20.41338,1613162,0
20030806,20.34489,20.48206,19.91368,20.16838,1033059,0
20030807,20.07042,20.36443,19.90386,20.25664,1082652,0
20030808,20.31549,20.59969,20.10963,20.27628,899183,0
20030811,20.37417,20.65835,20.27628,20.59969,663673,0
20030812,20.62907,20.86422,20.43292,20.82501,849487,0
20030813,20.87415,21.19735,20.67800,21.06027,1067855,0
20030814,21.02116,21.35429,20.72705,21.32491,1007752,0
20030815,21.22682,21.42277,21.11903,21.34435,452551,0
20030818,21.34435,22.05012,21.32491,22.01091,1575507,0
20030819,22.01091,23.88252,22.01091,23.80410,5314379,0
20030820,23.44159,24.03945,23.37310,23.89244,2171527,0
20030821,23.94148,24.75484,23.93165,24.39224,1526426,0
20030822,24.53925,24.79405,23.74544,23.82385,2094792,0
20030825,23.69630,23.89244,23.50045,23.62782,1157550,0
20030826,23.39266,23.56904,23.10846,23.52001,2065506,0
20030827,23.47098,24.22557,23.42203,24.00997,2748974,0
20030828,24.00025,24.07856,23.66703,23.80410,2016221,0
20030829,23.66703,23.85324,23.59843,23.83368,1745203,0
20030902,23.91210,24.24532,23.72588,24.17664,2784281,0
20030903,24.10805,24.20601,23.81393,24.00997,3056526,0
20030904,24.00997,24.68626,24.00997,24.64705,2558873,0
20030905,24.64705,25.10762,24.34320,24.98989,3374383,0
20030908,24.92141,25.95047,24.92141,25.90144,3165097,0
20030909,25.77407,25.85249,25.18604,25.36233,1952751,0
20030910,24.89203,25.06841,23.92173,24.00025,2128363,0
20030911,24.07856,24.67652,23.96104,24.53925,1810813,0
20030912,24.53925,24.55889,24.05911,24.47066,1744281,0
20030915,24.30399,24.45100,23.93165,24.00997,938264,0
20030916,24.00997,24.34320,24.00997,24.17664,2222649,0
20030917,24.20601,24.22557,23.76509,24.10805,2149894,0
20030918,23.86306,24.23550,23.71615,24.06894,1924691,0
20030919,24.10805,24.57846,24.05911,24.53925,3097954,0
20030922,24.05911,24.18636,23.71615,23.94148,1230814,0
20030923,23.82385,24.18636,23.82385,24.15708,1039795,0
20030924,24.12760,24.12760,22.60868,22.60868,2764995,0
20030925,22.70665,23.33379,22.32438,22.36359,1767751,0
20030926,22.24597,22.48112,21.86381,21.93249,1426834,0
20030929,22.01091,22.44201,21.75601,22.20686,1278060,0
20030930,22.06947,22.06947,21.65803,21.66786,1344692,0
20031001,21.70707,22.05012,21.59927,21.80504,1898670,0
20031002,21.65803,21.73644,21.40323,21.55014,2188160,0
20031003,21.80504,23.00057,21.80504,22.54018,3187954,0
20031006,22.54018,22.76551,22.35387,22.56947,754284,0
20031007,22.44201,23.07899,22.24597,22.96146,1667446,0
20031008,23.20644,23.27513,22.75568,22.94180,1573262,0
20031009,23.20644,23.48080,22.98111,23.15751,1363876,0
20031010,23.06935,23.31424,23.03004,23.22609,798366,0
20031013,23.32397,23.50045,23.22609,23.40239,874181,0
20031014,23.32397,23.66703,23.24555,23.58871,1097958,0
20031015,23.88252,23.95131,23.56904,23.75536,2144793,0
20031016,23.75536,23.90227,23.53966,23.83368,1407446,0
20031017,23.80410,23.80410,23.37310,23.50045,1649793,0
20031020,23.42203,23.51019,23.17695,23.35345,795815,0
20031021,23.29458,23.73551,23.25537,23.53966,1211733,0
20031022,23.32397,23.36318,22.83399,23.01040,941530,0
20031023,22.69682,22.71647,22.23634,22.51060,1475813,0
20031024,22.47139,22.62823,22.19713,22.60868,998162,0
20031027,22.65761,22.66744,22.26572,22.41263,993773,0
20031028,22.54018,23.52001,22.54018,23.52001,1818773,0
20031029,23.51019,23.70624,23.31424,23.60825,1406324,0
20031030,23.76509,24.80399,23.71615,24.31392,3201118,0
20031031,24.45100,24.51968,24.14716,24.42162,1816732,0
20031103,24.42162,24.86264,24.42162,24.78422,1918670,0
20031104,24.78422,25.03904,24.67652,24.89203,1683466,0
20031105,24.89203,25.13700,24.65678,25.08807,1118875,0
20031106,25.08807,25.74450,25.08807,25.74450,2425099,0
20031107,25.77407,26.61682,25.52910,26.28369,2454791,0
20031110,26.16596,26.25422,25.24500,25.35271,1852957,0
20031111,25.18604,25.67601,24.98989,25.45068,1445100,0
20031112,25.36233,26.46018,25.21532,26.33274,2037139,0
20031113,26.41106,26.56789,25.87205,25.97002,2096120,0
20031114,25.97002,26.85208,25.97002,26.07782,2891016,0
20031117,25.87205,26.46018,25.82292,26.21501,3310709,0
20031118,28.32216,28.71405,27.21459,27.21459,5952540,0
20031119,27.07740,27.35187,26.85208,27.14609,1848160,0
20031120,26.90111,27.34193,26.68552,26.69514,1441529,0
20031121,26.69514,26.70507,26.22484,26.64621,1794792,0
20031124,26.69514,27.29310,26.64621,27.14609,1862549,0
20031125,27.14609,27.43029,26.95005,27.22440,1532345,0
20031126,27.25380,27.63606,27.24407,27.46960,1240711,0
20031128,27.34193,27.75379,27.34193,27.71458,760407,0
20031201,27.87122,27.87122,27.53808,27.71458,1868874,0
20031202,27.71458,27.82228,27.18520,27.24407,1948978,0
20031203,27.24407,27.78307,27.24407,27.68509,2171732,0
20031204,27.68509,27.83201,27.23424,27.43029,2051221,0
20031205,27.09706,27.09706,26.24448,26.38176,1798875,0
20031208,26.39139,26.98946,26.23465,26.91084,1907955,0
20031209,27.15582,27.33231,26.28369,26.32290,1829488,0
20031210,26.22484,26.55796,25.77407,25.99941,2510711,0
20031211,26.09748,26.86180,26.09748,26.74427,1681018,0
20031212,26.80314,26.87163,26.53860,26.70507,1314283,0
20031215,26.89118,27.18520,26.46018,26.56789,2121119,0
20031216,26.41106,27.05795,26.29353,26.91084,1652650,0
20031217,26.95968,26.95968,26.22484,26.63647,1272958,0
20031218,26.46018,27.53808,26.46018,27.26361,2208567,0
20031219,27.65561,27.68509,27.30282,27.43029,2701324,0
20031222,27.44001,27.93007,27.28328,27.80262,1632753,0
20031223,27.63606,27.83201,27.54791,27.70465,1582242,0
20031224,27.57729,27.68509,27.40081,27.50881,399183,0
20031226,27.42045,27.56737,27.36160,27.39108,378570,0
20031229,27.42045,28.02804,27.34193,28.01833,1194284,0
20031230,27.97912,28.26320,27.93007,28.12602,949284,0
20031231,28.07708,28.83167,27.97912,28.65529,1885813,0
20040102,28.66502,28.70423,28.20454,28.22399,1773874,0
20040105,28.90999,28.95904,28.62581,28.95904,2954384,0
20040106,28.95904,29.89002,28.88062,29.87047,3073465,0
20040107,29.89002,30.25273,29.69408,30.25273,2423161,0
20040108,30.27219,31.67359,30.21353,31.63438,3849585,0
20040109,31.45809,31.79121,31.26214,31.40895,2418058,0
20040112,31.40895,31.76183,30.96802,31.75201,1802955,0
20040113,31.80104,31.94815,31.40895,31.59517,2996117,0
20040114,31.60510,31.71290,31.35028,31.49729,2672036,0
20040115,31.60510,32.29101,31.36974,32.25180,3807545,0
20040116,32.14400,33.67285,32.09506,33.56514,3804687,0
20040120,33.56514,33.59443,32.88876,33.32979,2706936,0
20040121,33.41793,34.25115,33.11419,34.07466,3055200,0
20040122,34.07466,34.34912,33.30050,33.30050,3005608,0
20040123,33.31024,33.46707,32.57529,32.77114,1816528,0
20040126,32.43811,33.35928,32.34996,33.23182,2129384,0
20040127,37.04402,37.92617,35.30949,35.37808,14170793,0
20040128,35.60341,36.01505,35.23098,35.23098,3855096,0
20040129,35.33887,35.74069,34.34912,34.93706,2993873,0
20040130,34.91750,36.31880,34.64303,36.12286,4194995,0
20040202,36.21110,36.50512,35.48588,35.69176,2290099,0
20040203,35.32895,36.01505,35.28002,35.75042,2217548,0
20040204,35.57413,35.57413,34.53524,34.59401,2132955,0
20040205,34.57445,35.01538,34.45692,34.52551,1937651,0
20040206,34.48630,36.11313,34.44700,36.11313,2823058,0
20040209,36.15224,36.70106,36.08365,36.35810,2694077,0
20040210,36.16197,36.73045,36.06410,36.62264,1445814,0
20040211,36.55405,36.84798,36.16197,36.65203,2189078,0
20040212,36.40695,36.67168,36.01505,36.18172,1882342,0
20040213,36.24039,36.50512,36.01505,36.33846,1852038,0
20040217,36.33846,36.84798,36.13268,36.74027,2102037,0
20040218,35.77018,35.92671,34.61376,35.26046,7090294,0
20040219,35.67200,35.96602,35.28002,35.36816,2985913,0
20040220,35.36816,35.36816,34.25115,34.34912,2933667,0
20040223,34.22157,34.23140,32.70255,33.04570,2968975,0
20040224,32.83010,33.41793,32.53608,33.07498,2931730,0
20040225,32.63405,33.55522,32.63405,33.27103,2148978,0
20040226,33.27103,33.74144,33.08491,33.51611,1779487,0
20040227,33.51611,33.74144,33.09464,33.50628,2125915,0
20040301,33.45714,33.80019,33.24175,33.64356,2059997,0
20040302,33.64356,34.04528,33.45714,33.54548,1570099,0
20040303,33.54548,33.59443,33.07498,33.29058,1296733,0
20040304,33.32979,33.38866,33.08491,33.27103,1141733,0
20040305,33.07498,34.29999,33.02615,34.11377,2172343,0
20040308,34.10394,34.17283,32.94773,32.94773,1606938,0
20040309,33.67285,33.67285,32.09506,32.17348,3282648,0
20040310,32.34004,32.51643,30.92882,30.92882,4033565,0
20040311,30.77208,31.35028,29.59610,29.59610,5486216,0
20040312,29.87047,31.24248,29.87047,31.01716,3697647,0
20040315,30.97795,31.18362,29.62540,29.66461,2891323,0
20040316,29.64514,29.86064,29.12570,29.58619,3011833,0
20040317,29.69408,31.31099,29.68435,30.99741,3520505,0
20040318,30.57604,30.58576,29.86064,29.98810,2942139,0
20040319,30.28211,30.52710,29.82143,29.93906,2803363,0
20040322,29.74292,29.98810,29.22357,29.55690,2812954,0
20040323,29.59610,29.67442,28.25338,28.32216,3945707,0
20040324,28.36127,29.16491,28.22399,28.68477,2802954,0
20040325,29.10604,30.34088,28.90999,30.08597,2640404,0
20040326,29.89985,30.53683,29.78213,30.17432,1863774,0
20040329,30.38009,30.95810,30.38009,30.64463,2083262,0
20040330,30.67400,30.94846,30.38009,30.83084,1787548,0
20040331,30.87005,31.32090,30.77208,30.99741,1671019,0
20040401,30.99741,31.36011,30.87988,31.00723,1912140,0
20040402,31.40895,31.75201,31.08575,31.67359,1922140,0
20040405,31.58544,31.93822,31.32090,31.79121,1569691,0
20040406,31.45809,32.04611,31.25221,31.90894,1955404,0
20040407,31.55596,31.83042,30.87005,31.22283,2100609,0
20040408,31.64430,32.02657,30.93874,31.19346,1338060,0
20040412,31.19346,31.62465,31.11504,31.23257,743978,0
20040413,31.26214,31.27178,30.04686,30.38992,1819793,0
20040414,30.38992,30.48789,29.84109,30.14483,1426222,0
20040415,30.28211,30.30157,28.81203,29.30199,2596117,0
20040416,30.18404,30.23298,28.96887,29.52741,2489384,0
20040419,29.44909,29.87047,29.21384,29.79205,1509691,0
20040420,29.93906,29.96844,28.16533,28.16533,2399690,0
20040421,28.46917,28.85124,28.42004,28.45925,3451934,0
20040422,28.42004,29.10604,27.96918,28.78255,2333872,0
20040423,28.68477,29.15509,28.47880,28.90999,1620201,0
20040426,28.90999,29.21384,28.28285,28.50838,1953771,0
20040427,28.51801,28.98851,28.12602,28.23392,1497039,0
20040428,28.02804,28.12602,27.57729,27.73392,1920507,0
20040429,27.58702,27.80262,26.80314,27.24407,2048772,0
20040430,27.29310,27.51833,26.37185,26.46981,1696222,0
20040503,26.50892,27.12644,26.26395,26.71489,2077548,0
20040504,26.90111,26.90111,25.48989,26.19544,4415298,0
20040505,26.18563,26.68552,26.05827,26.27376,2817954,0
20040506,26.06800,26.15634,25.67601,25.81328,1517856,0
20040507,25.67601,26.24448,25.58786,25.78371,2293875,0
20040510,25.33305,25.51917,24.54907,24.90185,4106627,0
20040511,25.18604,25.72514,24.98989,25.67601,3396628,0
20040512,25.68583,25.87205,24.77430,25.63690,3512034,0
20040513,25.23509,25.68583,24.91158,25.49971,2653567,0
20040514,25.49971,25.80356,24.89203,24.99983,2008874,0
20040517,24.94116,25.07825,24.50004,25.00975,2903568,0
20040518,25.72514,25.92099,24.00997,24.89203,7331315,0
20040519,25.18604,25.57803,24.66659,24.70580,5158461,0
20040520,24.59800,24.59800,23.81393,23.81393,3230199,0
20040521,23.92173,24.12760,23.64746,23.89244,2348364,0
20040524,24.02963,24.25496,23.76509,23.86306,2401526,0
20040525,23.91210,24.26478,23.32397,24.23550,3948770,0
20040526,24.35313,24.65678,24.25496,24.46083,2933667,0
20040527,24.57846,25.07825,24.50004,24.90185,3189281,0
20040528,24.90185,25.29374,24.67652,25.18604,2992138,0
20040601,24.94116,25.36233,24.89203,25.28421,3631729,0
20040602,25.29374,25.35271,24.69599,24.89203,2742241,0
20040603,24.79405,24.96062,24.54907,24.54907,2978364,0
20040604,24.79405,25.03904,24.63731,24.71563,2112957,0
20040607,24.94116,26.01916,24.93123,25.97995,2949178,0
20040608,26.00923,26.07782,25.70539,26.02879,2204793,0
20040609,26.02879,26.20527,25.63690,25.67601,2823361,0
20040610,25.62707,25.82292,25.50944,25.77407,1545713,0
20040614,25.72514,25.72514,25.23509,25.29374,2013773,0
20040615,25.43102,25.72514,25.31350,25.51917,2264997,0
20040616,25.58786,25.58786,25.28421,25.54865,1425916,0
20040617,25.35271,25.38199,24.87247,25.05859,2074487,0
20040618,25.05859,25.62707,24.87247,25.37226,2196528,0
20040621,25.37226,25.51917,25.00975,25.06841,1275202,0
20040622,25.01938,25.78371,24.92141,25.60742,2103159,0
20040623,25.67601,26.55796,25.67601,26.49939,2245302,0
20040624,26.93039,27.53808,26.83242,26.89118,3439280,0
20040625,26.89118,28.95904,26.79321,28.91983,6417541,0
20040628,28.91983,28.91983,28.33179,28.37100,2918568,0
20040629,28.26320,29.08639,28.24364,29.02772,2666527,0
20040630,29.00808,29.06683,28.56695,28.69440,2389792,0
20040701,28.53766,28.56695,27.59685,28.06725,2828975,0
20040702,27.94972,27.99866,27.51833,27.70465,1472038,0
20040706,27.51833,27.53808,26.87163,26.87163,2073771,0
20040707,26.87163,27.23424,26.74427,26.77366,2129997,0
20040708,26.74427,26.93039,26.32290,26.33274,1681835,0
20040709,26.46018,26.89118,26.25422,26.30326,1601630,0
20040712,25.97002,25.97995,25.47023,25.77407,2791324,0
20040713,25.77407,26.09748,25.60742,25.75443,1714080,0
20040714,25.43102,26.00923,25.13700,25.28421,2273874,0
20040715,25.57803,25.59769,25.05859,25.32332,2122037,0
20040716,25.43102,25.57803,24.76478,24.80399,1725915,0
20040719,24.70580,25.08807,24.50977,24.69599,1633364,0
20040720,24.58827,25.52910,24.33347,25.27429,2618570,0
20040721,25.38199,25.92099,23.99042,24.00997,3587749,0
20040722,23.89244,24.42162,23.61808,24.35313,3168158,0
20040723,24.15708,24.15708,23.08881,23.08881,3326729,0
20040726,23.12802,23.30451,22.49105,22.72620,2399793,0
20040727,22.58902,22.97119,22.36359,22.78507,2971628,0
20040728,22.63796,22.79479,22.17738,22.35387,3642443,0
20040729,22.58902,23.21616,22.58902,23.07899,3615198,0
20040730,23.03978,23.53966,22.79479,23.33379,2828260,0
20040802,23.34371,23.67694,23.04961,23.54950,1720813,0
20040803,23.52001,23.52983,22.55954,22.71647,2179281,0
20040804,22.67726,22.73603,22.00098,22.49105,2359691,0
20040805,22.42246,22.70665,22.07940,22.09907,1162754,0
20040806,21.72662,21.93249,21.33453,21.41305,1743874,0
20040809,21.43271,21.72662,21.21701,21.56006,1378366,0
20040810,21.65803,22.54018,21.65803,22.40280,2522239,0
20040811,22.39307,22.39307,20.96220,21.33453,4106421,0
20040812,21.06990,21.06990,19.11978,19.28624,6429377,0
20040813,20.95237,21.06990,19.60984,20.10963,6767846,0
20040816,19.94306,20.42319,19.94306,20.30568,1797446,0
20040817,20.50151,20.86422,20.48206,20.76616,2918872,0
20040818,20.81509,21.34435,20.73677,21.33453,2422447,0
20040819,21.33453,21.54050,21.16807,21.37374,1864078,0
20040820,21.34435,21.88345,21.17780,21.75601,1304282,0
20040823,21.89328,22.05012,21.51093,21.70707,1544283,0
20040824,21.75601,21.76583,21.04061,21.17780,1470405,0
20040825,21.14841,21.58934,20.87415,21.52085,2164589,0
20040826,21.51093,21.65803,20.99158,21.14841,2133772,0
20040827,21.23666,21.39350,21.13859,21.20728,1233775,0
20040830,21.06990,21.10921,20.64873,20.70749,1957343,0
20040831,20.55055,20.58003,19.61965,20.08996,4922135,0
20040901,20.02138,20.53110,19.85471,20.27628,2879484,0
20040902,20.28601,20.87415,19.96272,20.77598,1637651,0
20040903,20.72705,20.73677,19.84499,19.96272,1676528,0
20040907,20.23707,20.51134,20.13901,20.16838,2286426,0
20040908,19.92351,20.08996,19.74702,19.77629,1780610,0
20040909,19.93323,20.86422,19.91368,20.73677,2463057,0
20040910,20.61914,22.25580,20.58976,22.25580,4982746,0
20040913,22.36359,22.73603,22.24597,22.42246,2846832,0
20040914,22.36359,22.50098,21.92266,22.44201,1619284,0
20040915,22.39307,22.39307,21.75601,21.93249,1431325,0
20040916,21.91284,22.45184,21.91284,21.99115,1288671,0
20040917,22.04019,22.51060,22.04019,22.44201,2502038,0
20040920,22.37352,23.12802,22.05012,22.77524,2276630,0
20040921,22.77524,22.97119,22.49105,22.85366,2145915,0
20040922,22.60868,22.67726,22.09907,22.21659,1538568,0
20040923,22.11861,22.51060,21.93249,22.16765,1469896,0
20040924,22.14799,22.20686,21.36412,21.38356,1731631,0
20040927,21.26593,21.35429,20.88378,20.92299,2260099,0
20040928,20.97212,21.02116,20.54082,20.86422,1489488,0
20040929,20.77598,21.63838,20.77598,21.17780,1837753,0
20040930,21.06990,21.52085,20.84467,21.13859,1918873,0
20041001,21.26593,22.56947,21.26593,22.53026,2732343,0
20041004,22.93198,23.30451,22.74586,23.06935,3313362,0
20041005,23.03004,23.14767,22.52033,22.74586,2678873,0
20041006,22.58902,22.60868,22.24597,22.55954,2434180,0
20041007,22.39307,22.56947,22.24597,22.27545,2270710,0
20041008,22.22641,22.41263,21.70707,21.78539,1856935,0
20041011,22.13817,22.24597,21.65803,21.71680,2441937,0
20041012,21.56988,21.57971,21.20728,21.48164,3629688,0
20041013,21.95195,22.25580,21.85407,21.98154,2243465,0
20041014,21.98154,22.04019,21.55014,21.69724,2075201,0
20041015,21.91284,22.64789,21.83443,22.33421,2585099,0
20041018,22.34404,22.56947,21.95195,22.51060,1863669,0
20041019,22.70665,23.01040,22.26572,22.26572,2494589,0
20041020,22.06947,23.27513,22.05996,23.25537,2823160,0
20041021,23.27513,24.19629,23.12802,24.06894,3203157,0
20041022,24.06894,24.08839,23.35345,23.42203,2466732,0
20041025,23.19662,23.65719,23.17695,23.47098,1373672,0
20041026,23.43187,23.84331,23.14767,23.84331,1721528,0
20041027,23.74544,24.59800,23.65719,24.48047,2261731,0
20041028,24.48047,24.79405,24.16680,24.30399,1768876,0
20041029,24.30399,24.76478,24.22557,24.55889,2090097,0
20041101,24.45100,24.69599,24.10805,24.21575,1777751,0
20041102,23.98069,24.88220,23.89244,24.42162,2304895,0
20041103,25.34278,25.34278,24.06894,24.34320,3293056,0
20041104,24.34320,24.53925,24.16680,24.46083,1972446,0
20041105,24.40206,24.97054,24.33347,24.70580,2129486,0
20041108,24.41179,25.36233,24.41179,25.25453,1895813,0
20041109,24.94116,25.37226,24.79405,25.04886,1329180,0
20041110,25.08807,25.17611,24.54907,24.54907,1270610,0
20041111,24.60784,25.35271,24.59800,25.16649,1723976,0
20041112,22.29500,22.61840,21.49147,22.12854,15654975,0
20041115,21.83443,22.86339,21.81486,22.33421,3672851,0
20041116,22.15782,22.56947,22.11861,22.49105,2629690,0
20041117,22.56947,22.92225,22.56947,22.90260,3081118,0
20041118,22.65761,22.98111,22.54961,22.92225,2259181,0
20041119,22.97119,22.97119,22.46167,22.66744,1853568,0
20041122,22.54961,22.68709,22.33421,22.61840,1544487,0
20041123,22.44201,22.56947,22.29500,22.37352,1836732,0
20041124,22.31466,22.78507,22.27545,22.71647,1374181,0
20041126,22.59875,22.89287,22.58902,22.69682,522346,0
20041129,22.67726,22.82428,22.36359,22.58902,1192243,0
20041130,22.36359,22.61840,22.33421,22.43228,1256630,0
20041201,22.56947,23.22609,22.56947,23.21616,1633161,0
20041202,23.21616,24.06894,23.20644,23.55912,2528976,0
20041203,23.70624,24.28463,23.54950,23.72588,1735304,0
20041206,23.66703,23.93165,23.49062,23.82385,1160201,0
20041207,23.78464,24.18636,23.38282,23.40239,1452140,0
20041208,23.41231,23.42203,23.01040,23.05952,1530303,0
20041209,23.00057,23.40239,22.42246,23.23582,1889691,0
20041210,23.13784,23.52001,23.00057,23.21616,1531223,0
20041213,23.21616,23.57887,23.16723,23.36318,1304997,0
20041214,23.25537,23.78464,23.25537,23.71615,1621019,0
20041215,23.71615,24.13743,23.63763,23.69630,1856426,0
20041216,23.32397,23.63763,23.17695,23.20644,1650915,0
20041217,23.02031,23.52001,23.01040,23.34371,2703567,0
20041220,23.42203,23.70624,23.07899,23.09873,1586732,0
20041221,23.04961,23.46134,23.03978,23.34371,1852751,0
20041222,23.37310,23.68667,23.18688,23.52001,1640917,0
20041223,23.44159,23.61808,23.32397,23.49062,1225203,0
20041227,23.44159,23.61808,23.22609,23.32397,2272853,0
20041228,23.32397,23.73551,23.32397,23.52983,1252753,0
20041229,23.38282,23.95131,23.35345,23.89244,1495813,0
20041230,23.74544,23.97086,23.59843,23.60825,1258466,0
20041231,23.60825,23.74544,23.53966,23.61808,1204690,0
20050103,23.61808,23.69630,23.03004,23.40239,2466220,0
20050104,23.30451,23.51019,22.58902,22.78507,2734893,0
20050105,22.70665,23.17695,22.65761,22.77524,2846015,0
20050106,22.93198,22.97119,22.23634,22.27545,2305506,0
20050107,22.22641,22.49105,22.17738,22.25580,1915507,0
20050110,22.21659,22.26572,21.82460,22.14799,2880301,0
20050111,22.14799,22.14799,21.66786,21.76583,2239384,0
20050112,21.76583,21.95195,21.40323,21.73644,2742138,0
20050113,21.60909,21.68741,21.23666,21.27587,2431220,0
20050114,21.31508,21.69724,21.30514,21.60909,2081424,0
20050118,21.47182,22.05012,21.26593,21.98154,2571832,0
20050119,21.90302,22.05012,21.57971,21.61882,2657445,0
20050120,21.61882,22.10878,21.60909,21.80504,4119280,0
20050121,21.80504,21.81486,21.28560,21.36412,3771525,0
20050124,21.38356,21.42277,21.00141,21.01133,3603362,0
20050125,21.07982,21.56006,21.02116,21.36412,2155201,0
20050126,21.47182,21.62865,21.38356,21.56006,1938058,0
20050127,21.47182,21.78539,21.26593,21.56006,1954179,0
20050128,21.46198,21.60909,21.07982,21.17780,2141629,0
20050131,21.50129,21.80504,21.46198,21.66786,1939281,0
20050201,21.56988,22.09907,21.56988,22.06947,2070406,0
20050202,22.07940,22.31466,21.90302,22.24597,1769283,0
20050203,22.06947,22.23634,21.41305,21.65803,2024691,0
20050204,21.60909,22.03026,21.57971,22.00098,2292243,0
20050207,22.34404,22.74586,22.24597,22.65761,2820096,0
20050208,22.66744,23.51019,22.58902,23.27513,3195811,0
20050209,23.31424,23.31424,22.50098,22.62823,1834282,0
20050210,22.62823,22.84383,22.53026,22.57939,1357650,0
20050211,22.52033,23.34371,22.35387,23.24555,2036017,0
20050214,23.06935,23.54950,22.96146,23.53966,2891323,0
20050215,22.98111,24.03945,22.84383,23.90227,7281213,0
20050216,23.69630,23.77472,23.22609,23.45152,2876934,0
20050217,23.29458,23.67694,23.17695,23.22609,2524995,0
20050218,23.23582,23.29458,23.00057,23.09873,2054385,0
20050222,22.95172,23.52001,22.88304,23.01040,1759180,0
20050223,23.07899,23.12802,22.41263,22.52033,3279689,0
20050224,22.44201,22.77524,22.34404,22.72620,3974279,0
20050225,22.79479,23.13784,22.57939,23.07899,3638668,0
20050228,23.07899,23.58871,23.07899,23.52001,2710607,0
20050301,23.56904,24.09832,23.56904,23.99042,3200607,0
20050302,23.81393,24.08839,23.61808,23.85324,1752753,0
20050303,23.85324,24.15708,23.69630,23.94148,1985712,0
20050304,24.01990,24.07856,23.52001,23.62782,1721427,0
20050307,23.68667,24.38241,23.56904,24.25496,2317956,0
20050308,24.11777,24.49021,23.66703,23.87289,2346526,0
20050309,23.72588,24.02963,23.47098,23.52983,2199283,0
20050310,23.50045,23.64746,23.15751,23.43187,1864794,0
20050311,23.56904,23.56904,22.79479,22.87320,1671835,0
20050314,22.83399,23.28486,22.78507,23.19662,2258262,0
20050315,23.21616,23.41231,22.76551,22.79479,1575712,0
20050316,22.73603,23.01040,21.93249,22.07940,3747239,0
20050317,22.05012,22.31466,22.02075,22.20686,2173771,0
20050318,22.06947,22.13817,21.70707,21.90302,6610295,0
20050321,21.80504,22.38325,21.77565,22.12854,2252650,0
20050322,22.19713,22.34404,21.90302,22.12854,2852343,0
20050323,22.14799,22.24597,22.05012,22.07940,2301221,0
20050324,22.07940,22.33421,21.71680,22.15782,2523568,0
20050328,22.24597,22.29500,22.00098,22.05996,1722140,0
20050329,22.05996,22.28517,21.92266,22.03026,2951119,0
20050330,21.80504,21.89328,21.32491,21.82460,4021219,0
20050331,21.83443,21.90302,21.51093,21.75601,2763670,0
20050401,21.95195,22.07940,21.59927,21.62865,3443567,0
20050404,21.49147,21.49147,20.85430,20.98185,4983154,0
20050405,21.02116,21.05054,20.65835,20.93291,4262035,0
20050406,20.92299,21.31508,20.92299,21.22682,2185813,0
20050407,21.16807,21.20728,20.95237,21.14841,2974485,0
20050408,21.11903,21.30514,20.94264,20.94264,1954588,0
20050411,20.91336,20.94264,20.58976,20.71731,3051219,0
20050412,20.58003,21.03069,20.38399,20.93291,2681426,0
20050413,20.82501,21.02116,20.33496,20.39391,2392445,0
20050414,20.39391,20.58976,20.20759,20.25664,2135405,0
20050415,20.06069,20.11935,19.70781,19.99200,3487340,0
20050418,19.96272,20.37417,19.96272,20.25664,2501323,0
20050419,20.26647,20.50151,20.24690,20.35470,2633363,0
20050420,20.42319,20.58003,20.05076,20.09980,1986833,0
20050421,20.26647,20.95237,20.26647,20.88378,2259486,0
20050422,20.79573,20.90343,20.49189,20.67800,2162752,0
20050425,20.75652,21.06990,20.57031,20.89351,2239690,0
20050426,20.85430,21.24649,20.77598,20.91336,2030711,0
20050427,20.85430,21.02116,20.53110,20.80536,1773466,0
20050428,20.67800,20.75652,20.23707,20.23707,1919181,0
20050429,20.38399,20.43292,20.03121,20.33496,2636730,0
20050502,20.33496,20.60952,20.30568,20.55055,1582956,0
20050503,20.48206,20.88378,20.47213,20.75652,1648059,0
20050504,20.77598,20.99158,20.69756,20.82501,2907036,0
20050505,20.75652,21.02116,20.57031,20.65835,2615404,0
20050506,20.72705,21.12886,20.70749,21.06990,1590201,0
20050509,20.97212,21.54050,20.88378,21.45226,2029895,0
20050510,21.23666,21.48164,21.16807,21.42277,1968160,0
20050511,21.41305,21.78539,21.36412,21.75601,2169998,0
20050512,21.23666,22.25580,21.23666,21.53067,4002647,0
